HSCode,Commodity,Value,Date
4,"DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PROD. OF ANIMAL ORIGIN, NOT ELSEWHERE SPEC. OR INCLUDED.",42.83,12/1/2012
5,"PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED.",9.56,12/1/2012
6,LIVE TREES AND OTHER PLANTS; BULBS; ROOTS AND THE LIKE; CUT FLOWERS AND ORNAMENTAL FOLIAGE.,6.1,12/1/2012
7,EDIBLE VEGETABLES AND CERTAIN ROOTS AND TUBERS.,103.79,12/1/2012
8,EDIBLE FRUIT AND NUTS; PEEL OR CITRUS FRUIT OR MELONS.,111.26,12/1/2012
9,"COFFEE, TEA, MATE AND SPICES.",200.08,12/1/2012
10,CEREALS.,"1,029.55",12/1/2012
11,PRODUCTS OF THE MILLING INDUSTRY; MALT; STARCHES; INULIN; WHEAT GLUTEN.,19.15,12/1/2012
12,"OIL SEEDS AND OLEA. FRUITS; MISC. GRAINS, SEEDS AND FRUIT; INDUSTRIAL OR MEDICINAL PLANTS; STRAW AND FODDER.",141.97,12/1/2012
13,"LAC; GUMS, RESINS AND OTHER VEGETABLE SAPS AND EXTRACTS.",170.26,12/1/2012
14,VEGETABLE PLAITING MATERIALS; VEGETABLE PRODUCTS NOT ELSEWHERE SPECIFIED OR INCLUDED.,5.66,12/1/2012
15,ANIMAL OR VEGETABLE FATS AND OILS AND THEIR CLEAVAGE PRODUCTS; PRE. EDIBLE FATS; ANIMAL OR VEGETABLE WAXEX.,54.87,12/1/2012
16,"PREPARATIONS OF MEAT, OF FISH OR OF CRUSTACEANS, MOLLUSCS OR OTHER AQUATIC INVERTEBRATES",9.26,12/1/2012
17,SUGARS AND SUGAR CONFECTIONERY.,87.28,12/1/2012
18,COCOA AND COCOA PREPARATIONS.,4.2,12/1/2012
19,"PREPARATIONS OF CEREALS, FLOUR, STARCH OR MILK; PASTRYCOOKS PRODUCTS.",36.15,12/1/2012
20,"PREPARATIONS OF VEGETABLES, FRUIT, NUTS OR OTHER PARTS OF PLANTS.",28.75,12/1/2012
21,MISCELLANEOUS EDIBLE PREPARATIONS.,43.64,12/1/2012
22,"BEVERAGES, SPIRITS AND VINEGAR.",31.9,12/1/2012
23,RESIDUES AND WASTE FROM THE FOOD INDUSTRIES; PREPARED ANIMAL FODER.,430.42,12/1/2012
24,TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES.,79.95,12/1/2012
25,"SALT; SULPHUR; EARTHS AND STONE; PLASTERING MATERIALS, LIME AND CEMENT.",147.74,12/1/2012
26,"ORES, SLAG AND ASH.",100.55,12/1/2012
27,"MINERAL FUELS, MINERAL OILS AND PRODUCTS OF THEIR DISTILLATION; BITUMINOUS SUBSTANCES; MINERAL WAXES.","5,923.99",12/1/2012
28,"INORGANIC CHEMICALS; ORGANIC OR INORGANIC COMPOUNDS OF PRECIOUS METALS, OF RARE-EARTH METALS, OR RADI. ELEM. OR OF ISOTOPES.",99.49,12/1/2012
29,ORGANIC CHEMICALS,"1,016.78",12/1/2012
30,PHARMACEUTICAL PRODUCTS,946.49,12/1/2012
31,FERTILISERS.,6.76,12/1/2012
32,"TANNING OR DYEING EXTRACTS; TANNINS AND THEIR DERI. DYES, PIGMENTS AND OTHER COLOURING MATTER; PAINTS AND VER; PUTTY AND OTHER MASTICS; INKS.",189.36,12/1/2012
