HSCode,Commodity,Value,Date
41,RAW HIDES AND SKINS (OTHER THAN FURSKINS) AND LEATHER,65.55,11/1/2014
42,"ARTICLES OF LEATHER,SADDLERY AND HARNESS;TRAVEL GOODS, HANDBAGS AND SIMILAR CONT.ARTICLES OF ANIMAL GUT(OTHR THN SILK-WRM)GUT.",28.94,11/1/2014
43,"FURSKINS AND ARTIFICIAL FUR, MANUFACTURES THEREOF.",0.6,11/1/2014
44,WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL.,220.89,11/1/2014
45,CORK AND ARTICLES OF CORK.,0.35,11/1/2014
46,"MANUFACTURES OF STRAW, OF ESPARTO OR OF OTHER PLAITING MATERIALS; BASKETWARE AND WICKERWORK.",0.27,11/1/2014
47,PULP OF WOOD OR OF OTHER FIBROUS CELLULOSIC MATERIAL; WASTE AND SCRAP OF PAPER OR PAPERBOARD.,170.46,11/1/2014
48,"PAPER AND PAPERBOARD; ARTICLES OF PAPER PULP, OF PAPER OR OF PAPERBOARD.",231.4,11/1/2014
49,"PRINTED BOOKDS, NEWSPAPERS, PICTURES AND OTHER PRODUCTS OF THE PRINTING INDUSTRY; MANUSCRIPTS, TYPESCRIPTS AND PLANS.",25.08,11/1/2014
50,SILK,18.62,11/1/2014
51,"WOOL, FINE OR COARSE ANIMAL HAIR, HORSEHAIR YARN AND WOVEN FABRIC.",29.86,11/1/2014
52,COTTON.,62.53,11/1/2014
53,OTHER VEGETABLE TEXTILE FIBRES; PAPER YARN AND WOVEN FABRICS OF PAPER YARN.,24.8,11/1/2014
54,MAN-MADE FILAMENTS.,67.13,11/1/2014
55,MAN-MADE STAPLE FIBRES.,54.69,11/1/2014
56,"WADDING, FELT AND NONWOVENS; SPACIAL YARNS; TWINE, CORDAGE, ROPES AND CABLES AND ARTICLES THEREOF.",23.26,11/1/2014
57,CARPETS AND OTHER TEXTILE FLOOR COVERINGS.,8.55,11/1/2014
58,SPECIAL WOVEN FABRICS; TUFTED TEXTILE FABRICS; LACE; TAPESTRIES; TRIMMINGS; EMBROIDERY.,14.31,11/1/2014
59,"IMPREGNATED, COATED, COVERED OR LAMINATED TEXTILE FABRICS; TEXTILE ARTICLES OF A KIND SUITABLE FOR INDUSTRIAL USE.",66.77,11/1/2014
60,KNITTED OR CROCHETED FABRICS.,42.93,11/1/2014
61,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, KNITTED OR CORCHETED.",21.71,11/1/2014
62,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, NOT KNITTED OR CROCHETED.",23.92,11/1/2014
63,OTHER MADE UP TEXTILE ARTICLES; SETS; WORN CLOTHING AND WORN TEXTILE ARTICLES; RAGS,55.63,11/1/2014
64,"FOOTWEAR, GAITERS AND THE LIKE; PARTS OF SUCH ARTICLES.",48.83,11/1/2014
65,HEADGEAR AND PARTS THEREOF.,1.46,11/1/2014
66,"UMBRELLAS, SUN UMBRELLAS, WALKING-STICKS, SEAT-STICKS, WHIPS,RIDING-CROPS AND PARTS THEREOF.",1.49,11/1/2014
67,PREPARED FEATHERS AND DOWN AND ARTICLES MADE OF FEATHERS OR OF DOWN; ARTIFICIAL FLOWERS; ARTICLES OF HUMAN HAIR.,0.95,11/1/2014
68,"ARTICLES OF STONE, PLASTER, CEMENT, ASBESTOS, MICA OR SIMILAR MATERIALS.",47.84,11/1/2014
69,CERAMIC PRODUCTS.,63.78,11/1/2014
70,GLASS AND GLASSWARE.,74.85,11/1/2014
71,"NATURAL OR CULTURED PEARLS,PRECIOUS OR SEMIPRECIOUS STONES,PRE.METALS,CLAD WITH PRE.METAL AND ARTCLS THEREOF;IMIT.JEWLRY;COIN.","8,385.88",11/1/2014
72,IRON AND STEEL,"1,077.77",11/1/2014
73,ARTICLES OF IRON OR STEEL,332.81,11/1/2014
74,COPPER AND ARTICLES THEREOF.,265.13,11/1/2014
75,NICKEL AND ARTICLES THEREOF.,162.94,11/1/2014
76,ALUMINIUM AND ARTICLES THEREOF.,329.93,11/1/2014
78,LEAD AND ARTICLES THEREOF.,45.24,11/1/2014
79,ZINC AND ARTICLES THEREOF.,58.29,11/1/2014
80,TIN AND ARTICLES THEREOF.,15.33,11/1/2014
81,OTHER BASE METALS; CERMETS; ARTICLES THEREOF.,21.97,11/1/2014
82,"TOOLS IMPLEMENTS, CUTLERY, SPOONS AND FORKS, OF BASE METAL; PARTS THEREOF OF BASE METAL.",92.28,11/1/2014
83,MISCELLANEOUS ARTICLES OF BASE METAL.,64.44,11/1/2014
84,"NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF.","2,832.53",11/1/2014
85,"ELECTRICAL MACHINERY AND EQUIPMENT AND PARTS THEREOF; SOUND RECORDERS AND REPRODUCERS, TELEVISION IMAGE AND SOUND RECORDERS AND REPRODUCERS,AND PARTS.","2,747.35",11/1/2014
86,"RAILWAY OR TRAMWAY LOCOMOTIVES, ROLLING-STOCK AND PARTS THEREOF; RAILWAY OR TRAMWAY TRACK FIXTURES AND FITTINGS AND PARTS THEREOF; MECHANICAL",42.71,11/1/2014
87,"VEHICLES OTHER THAN RAILWAY OR TRAMWAY ROLLING STOCK, AND PARTS AND ACCESSORIES THEREOF.",434.07,11/1/2014
88,"AIRCRAFT, SPACECRAFT, AND PARTS THEREOF.",364.61,11/1/2014
89,"SHIPS, BOATS AND FLOATING STRUCTURES.",965.73,11/1/2014
90,"OPTICAL, PHOTOGRAPHIC CINEMATOGRAPHIC MEASURING, CHECKING PRECISION, MEDICAL OR SURGICAL INST. AND APPARATUS PARTS AND ACCESSORIES THEREOF;",590.14,11/1/2014
91,CLOCKS AND WATCHES AND PARTS THEREOF.,27.23,11/1/2014
92,MUSICAL INSTRUMENTS; PARTS AND ACCESSORIES OF SUCH ARTICLES.,2.87,11/1/2014
93,ARMS AND AMMUNITION; PARTS AND ACCESSORIES THEREOF.,1.19,11/1/2014
94,"FURNITURE; BEDDING, MATTRESSES, MATTRESS SUPPORTS, CUSHIONS AND SIMILAR STUFFED FURNISHING; LAMPS AND LIGHTING FITTINGS NOT ELSEWHERE SPECIFIED OR INC",117.01,11/1/2014
95,"TOYS, GAMES AND SPORTS REQUISITES; PARTS AND ACCESSORIES THEREOF.",48.26,11/1/2014
96,MISCELLANEOUS MANUFACTURED ARTICLES.,42.41,11/1/2014
97,WORKS OF ART COLLECTORS' PIECES AND ANTIQUES.,21.81,11/1/2014
98,PROJECT GOODS; SOME SPECIAL USES.,301.3,11/1/2014
99,MISCELLANEOUS GOODS.,569.76,11/1/2014
1,LIVE ANIMALS.,3.37,12/1/2014
2,MEAT AND EDIBLE MEAT OFFAL.,0.32,12/1/2014
3,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTABRATES.",8.13,12/1/2014
4,"DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PROD. OF ANIMAL ORIGIN, NOT ELSEWHERE SPEC. OR INCLUDED.",4.65,12/1/2014
5,"PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED.",3.52,12/1/2014
6,LIVE TREES AND OTHER PLANTS; BULBS; ROOTS AND THE LIKE; CUT FLOWERS AND ORNAMENTAL FOLIAGE.,1.75,12/1/2014
7,EDIBLE VEGETABLES AND CERTAIN ROOTS AND TUBERS.,353.42,12/1/2014
8,EDIBLE FRUIT AND NUTS; PEEL OR CITRUS FRUIT OR MELONS.,172.63,12/1/2014
9,"COFFEE, TEA, MATE AND SPICES.",59.5,12/1/2014
10,CEREALS.,0.98,12/1/2014
11,PRODUCTS OF THE MILLING INDUSTRY; MALT; STARCHES; INULIN; WHEAT GLUTEN.,4.74,12/1/2014
12,"OIL SEEDS AND OLEA. FRUITS; MISC. GRAINS, SEEDS AND FRUIT; INDUSTRIAL OR MEDICINAL PLANTS; STRAW AND FODDER.",23.24,12/1/2014
13,"LAC; GUMS, RESINS AND OTHER VEGETABLE SAPS AND EXTRACTS.",17.1,12/1/2014
14,VEGETABLE PLAITING MATERIALS; VEGETABLE PRODUCTS NOT ELSEWHERE SPECIFIED OR INCLUDED.,1.68,12/1/2014
15,ANIMAL OR VEGETABLE FATS AND OILS AND THEIR CLEAVAGE PRODUCTS; PRE. EDIBLE FATS; ANIMAL OR VEGETABLE WAXEX.,810.83,12/1/2014
16,"PREPARATIONS OF MEAT, OF FISH OR OF CRUSTACEANS, MOLLUSCS OR OTHER AQUATIC INVERTEBRATES",0.31,12/1/2014
17,SUGARS AND SUGAR CONFECTIONERY.,66.59,12/1/2014
18,COCOA AND COCOA PREPARATIONS.,27.95,12/1/2014
19,"PREPARATIONS OF CEREALS, FLOUR, STARCH OR MILK; PASTRYCOOKS PRODUCTS.",7.01,12/1/2014
20,"PREPARATIONS OF VEGETABLES, FRUIT, NUTS OR OTHER PARTS OF PLANTS.",6.43,12/1/2014
21,MISCELLANEOUS EDIBLE PREPARATIONS.,10.8,12/1/2014
22,"BEVERAGES, SPIRITS AND VINEGAR.",73.61,12/1/2014
23,RESIDUES AND WASTE FROM THE FOOD INDUSTRIES; PREPARED ANIMAL FODER.,19.88,12/1/2014
24,TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES.,5.68,12/1/2014
25,"SALT; SULPHUR; EARTHS AND STONE; PLASTERING MATERIALS, LIME AND CEMENT.",205.68,12/1/2014
26,"ORES, SLAG AND ASH.",582.5,12/1/2014
27,"MINERAL FUELS, MINERAL OILS AND PRODUCTS OF THEIR DISTILLATION; BITUMINOUS SUBSTANCES; MINERAL WAXES.","11,447.81",12/1/2014
28,"INORGANIC CHEMICALS; ORGANIC OR INORGANIC COMPOUNDS OF PRECIOUS METALS, OF RARE-EARTH METALS, OR RADI. ELEM. OR OF ISOTOPES.",450.52,12/1/2014
29,ORGANIC CHEMICALS,"1,304.24",12/1/2014
30,PHARMACEUTICAL PRODUCTS,173.51,12/1/2014
31,FERTILISERS.,692.33,12/1/2014
32,"TANNING OR DYEING EXTRACTS; TANNINS AND THEIR DERI. DYES, PIGMENTS AND OTHER COLOURING MATTER; PAINTS AND VER; PUTTY AND OTHER MASTICS; INKS.",125.99,12/1/2014
33,"ESSENTIAL OILS AND RESINOIDS; PERFUMERY, COSMETIC OR TOILET PREPARATIONS.",51.71,12/1/2014
34,"SOAP, ORGANIC SURFACE-ACTIVE AGENTS, WASHING PREPARATIONS, LUBRICATING PREPARATIONS, ARTIFICIAL WAXES, PREPARED WAXES, POLISHING OR SCOURING PREP.",54.07,12/1/2014
35,ALBUMINOIDAL SUBSTANCES; MODIFIED STARCHES; GLUES; ENZYMES.,28.45,12/1/2014
36,EXPLOSIVES; PYROTECHNIC PRODUCTS; MATCHES; PYROPHORIC ALLOYS; CERTAIN COMBUSTIBLE PREPARATIONS.,0.48,12/1/2014
37,PHOTOGRAPHIC OR CINEMATOGRAPHIC GOODS.,20.87,12/1/2014
38,MISCELLANEOUS CHEMICAL PRODUCTS.,302.7,12/1/2014
39,PLASTIC AND ARTICLES THEREOF.,852.9,12/1/2014
40,RUBBER AND ARTICLES THEREOF.,256.65,12/1/2014
41,RAW HIDES AND SKINS (OTHER THAN FURSKINS) AND LEATHER,58.88,12/1/2014
42,"ARTICLES OF LEATHER,SADDLERY AND HARNESS;TRAVEL GOODS, HANDBAGS AND SIMILAR CONT.ARTICLES OF ANIMAL GUT(OTHR THN SILK-WRM)GUT.",26.2,12/1/2014
43,"FURSKINS AND ARTIFICIAL FUR, MANUFACTURES THEREOF.",0.23,12/1/2014
44,WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL.,196.77,12/1/2014
45,CORK AND ARTICLES OF CORK.,0.42,12/1/2014
46,"MANUFACTURES OF STRAW, OF ESPARTO OR OF OTHER PLAITING MATERIALS; BASKETWARE AND WICKERWORK.",0.19,12/1/2014
47,PULP OF WOOD OR OF OTHER FIBROUS CELLULOSIC MATERIAL; WASTE AND SCRAP OF PAPER OR PAPERBOARD.,155.67,12/1/2014
48,"PAPER AND PAPERBOARD; ARTICLES OF PAPER PULP, OF PAPER OR OF PAPERBOARD.",213.24,12/1/2014
49,"PRINTED BOOKDS, NEWSPAPERS, PICTURES AND OTHER PRODUCTS OF THE PRINTING INDUSTRY; MANUSCRIPTS, TYPESCRIPTS AND PLANS.",31.76,12/1/2014
50,SILK,15.22,12/1/2014
51,"WOOL, FINE OR COARSE ANIMAL HAIR, HORSEHAIR YARN AND WOVEN FABRIC.",26.79,12/1/2014
52,COTTON.,32.98,12/1/2014
53,OTHER VEGETABLE TEXTILE FIBRES; PAPER YARN AND WOVEN FABRICS OF PAPER YARN.,22.15,12/1/2014
54,MAN-MADE FILAMENTS.,67.07,12/1/2014
55,MAN-MADE STAPLE FIBRES.,46.57,12/1/2014
56,"WADDING, FELT AND NONWOVENS; SPACIAL YARNS; TWINE, CORDAGE, ROPES AND CABLES AND ARTICLES THEREOF.",22.76,12/1/2014
57,CARPETS AND OTHER TEXTILE FLOOR COVERINGS.,7.1,12/1/2014
58,SPECIAL WOVEN FABRICS; TUFTED TEXTILE FABRICS; LACE; TAPESTRIES; TRIMMINGS; EMBROIDERY.,16.8,12/1/2014
59,"IMPREGNATED, COATED, COVERED OR LAMINATED TEXTILE FABRICS; TEXTILE ARTICLES OF A KIND SUITABLE FOR INDUSTRIAL USE.",60.63,12/1/2014
60,KNITTED OR CROCHETED FABRICS.,41.19,12/1/2014
61,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, KNITTED OR CORCHETED.",19.27,12/1/2014
62,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, NOT KNITTED OR CROCHETED.",26.83,12/1/2014
63,OTHER MADE UP TEXTILE ARTICLES; SETS; WORN CLOTHING AND WORN TEXTILE ARTICLES; RAGS,46.57,12/1/2014
64,"FOOTWEAR, GAITERS AND THE LIKE; PARTS OF SUCH ARTICLES.",42.48,12/1/2014
65,HEADGEAR AND PARTS THEREOF.,1.31,12/1/2014
66,"UMBRELLAS, SUN UMBRELLAS, WALKING-STICKS, SEAT-STICKS, WHIPS,RIDING-CROPS AND PARTS THEREOF.",2.04,12/1/2014
67,PREPARED FEATHERS AND DOWN AND ARTICLES MADE OF FEATHERS OR OF DOWN; ARTIFICIAL FLOWERS; ARTICLES OF HUMAN HAIR.,0.77,12/1/2014
68,"ARTICLES OF STONE, PLASTER, CEMENT, ASBESTOS, MICA OR SIMILAR MATERIALS.",49.6,12/1/2014
69,CERAMIC PRODUCTS.,61.72,12/1/2014
70,GLASS AND GLASSWARE.,74.59,12/1/2014
71,"NATURAL OR CULTURED PEARLS,PRECIOUS OR SEMIPRECIOUS STONES,PRE.METALS,CLAD WITH PRE.METAL AND ARTCLS THEREOF;IMIT.JEWLRY;COIN.","3,556.78",12/1/2014
72,IRON AND STEEL,"1,130.40",12/1/2014
73,ARTICLES OF IRON OR STEEL,540.62,12/1/2014
74,COPPER AND ARTICLES THEREOF.,273,12/1/2014
75,NICKEL AND ARTICLES THEREOF.,102.82,12/1/2014
76,ALUMINIUM AND ARTICLES THEREOF.,321.73,12/1/2014
78,LEAD AND ARTICLES THEREOF.,41.06,12/1/2014
79,ZINC AND ARTICLES THEREOF.,57.63,12/1/2014
80,TIN AND ARTICLES THEREOF.,11.64,12/1/2014
81,OTHER BASE METALS; CERMETS; ARTICLES THEREOF.,23.31,12/1/2014
82,"TOOLS IMPLEMENTS, CUTLERY, SPOONS AND FORKS, OF BASE METAL; PARTS THEREOF OF BASE METAL.",81.73,12/1/2014
83,MISCELLANEOUS ARTICLES OF BASE METAL.,59.28,12/1/2014
84,"NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF.","2,932.10",12/1/2014
85,"ELECTRICAL MACHINERY AND EQUIPMENT AND PARTS THEREOF; SOUND RECORDERS AND REPRODUCERS, TELEVISION IMAGE AND SOUND RECORDERS AND REPRODUCERS,AND PARTS.","2,704.56",12/1/2014
86,"RAILWAY OR TRAMWAY LOCOMOTIVES, ROLLING-STOCK AND PARTS THEREOF; RAILWAY OR TRAMWAY TRACK FIXTURES AND FITTINGS AND PARTS THEREOF; MECHANICAL",50.18,12/1/2014
87,"VEHICLES OTHER THAN RAILWAY OR TRAMWAY ROLLING STOCK, AND PARTS AND ACCESSORIES THEREOF.",401.85,12/1/2014
88,"AIRCRAFT, SPACECRAFT, AND PARTS THEREOF.",600.28,12/1/2014
89,"SHIPS, BOATS AND FLOATING STRUCTURES.","1,089.26",12/1/2014
90,"OPTICAL, PHOTOGRAPHIC CINEMATOGRAPHIC MEASURING, CHECKING PRECISION, MEDICAL OR SURGICAL INST. AND APPARATUS PARTS AND ACCESSORIES THEREOF;",644.65,12/1/2014
91,CLOCKS AND WATCHES AND PARTS THEREOF.,28.37,12/1/2014
92,MUSICAL INSTRUMENTS; PARTS AND ACCESSORIES OF SUCH ARTICLES.,3.34,12/1/2014
93,ARMS AND AMMUNITION; PARTS AND ACCESSORIES THEREOF.,4.37,12/1/2014
94,"FURNITURE; BEDDING, MATTRESSES, MATTRESS SUPPORTS, CUSHIONS AND SIMILAR STUFFED FURNISHING; LAMPS AND LIGHTING FITTINGS NOT ELSEWHERE SPECIFIED OR INC",108.53,12/1/2014
95,"TOYS, GAMES AND SPORTS REQUISITES; PARTS AND ACCESSORIES THEREOF.",44.5,12/1/2014
96,MISCELLANEOUS MANUFACTURED ARTICLES.,38.55,12/1/2014
97,WORKS OF ART COLLECTORS' PIECES AND ANTIQUES.,1.12,12/1/2014
98,PROJECT GOODS; SOME SPECIAL USES.,312.62,12/1/2014
99,MISCELLANEOUS GOODS.,566.29,12/1/2014
1,LIVE ANIMALS.,1.4,1/1/2015
2,MEAT AND EDIBLE MEAT OFFAL.,0.05,1/1/2015
3,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTABRATES.",7.48,1/1/2015
4,"DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PROD. OF ANIMAL ORIGIN, NOT ELSEWHERE SPEC. OR INCLUDED.",4.06,1/1/2015
5,"PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED.",2.33,1/1/2015
6,LIVE TREES AND OTHER PLANTS; BULBS; ROOTS AND THE LIKE; CUT FLOWERS AND ORNAMENTAL FOLIAGE.,1.47,1/1/2015
7,EDIBLE VEGETABLES AND CERTAIN ROOTS AND TUBERS.,269.73,1/1/2015
8,EDIBLE FRUIT AND NUTS; PEEL OR CITRUS FRUIT OR MELONS.,174.04,1/1/2015
9,"COFFEE, TEA, MATE AND SPICES.",66.03,1/1/2015
10,CEREALS.,3.2,1/1/2015
11,PRODUCTS OF THE MILLING INDUSTRY; MALT; STARCHES; INULIN; WHEAT GLUTEN.,5.21,1/1/2015
12,"OIL SEEDS AND OLEA. FRUITS; MISC. GRAINS, SEEDS AND FRUIT; INDUSTRIAL OR MEDICINAL PLANTS; STRAW AND FODDER.",20.21,1/1/2015
13,"LAC; GUMS, RESINS AND OTHER VEGETABLE SAPS AND EXTRACTS.",14.21,1/1/2015
14,VEGETABLE PLAITING MATERIALS; VEGETABLE PRODUCTS NOT ELSEWHERE SPECIFIED OR INCLUDED.,2.23,1/1/2015
15,ANIMAL OR VEGETABLE FATS AND OILS AND THEIR CLEAVAGE PRODUCTS; PRE. EDIBLE FATS; ANIMAL OR VEGETABLE WAXEX.,850.69,1/1/2015
16,"PREPARATIONS OF MEAT, OF FISH OR OF CRUSTACEANS, MOLLUSCS OR OTHER AQUATIC INVERTEBRATES",0.32,1/1/2015
17,SUGARS AND SUGAR CONFECTIONERY.,42.8,1/1/2015
18,COCOA AND COCOA PREPARATIONS.,16.55,1/1/2015
19,"PREPARATIONS OF CEREALS, FLOUR, STARCH OR MILK; PASTRYCOOKS PRODUCTS.",5.45,1/1/2015
20,"PREPARATIONS OF VEGETABLES, FRUIT, NUTS OR OTHER PARTS OF PLANTS.",5.89,1/1/2015
21,MISCELLANEOUS EDIBLE PREPARATIONS.,11.45,1/1/2015
22,"BEVERAGES, SPIRITS AND VINEGAR.",61.39,1/1/2015
23,RESIDUES AND WASTE FROM THE FOOD INDUSTRIES; PREPARED ANIMAL FODER.,21.23,1/1/2015
24,TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES.,6.82,1/1/2015
25,"SALT; SULPHUR; EARTHS AND STONE; PLASTERING MATERIALS, LIME AND CEMENT.",238.44,1/1/2015
26,"ORES, SLAG AND ASH.",551.03,1/1/2015
27,"MINERAL FUELS, MINERAL OILS AND PRODUCTS OF THEIR DISTILLATION; BITUMINOUS SUBSTANCES; MINERAL WAXES.","10,038.25",1/1/2015
28,"INORGANIC CHEMICALS; ORGANIC OR INORGANIC COMPOUNDS OF PRECIOUS METALS, OF RARE-EARTH METALS, OR RADI. ELEM. OR OF ISOTOPES.",485.22,1/1/2015
29,ORGANIC CHEMICALS,"1,337.65",1/1/2015
30,PHARMACEUTICAL PRODUCTS,107.69,1/1/2015
31,FERTILISERS.,439.03,1/1/2015
32,"TANNING OR DYEING EXTRACTS; TANNINS AND THEIR DERI. DYES, PIGMENTS AND OTHER COLOURING MATTER; PAINTS AND VER; PUTTY AND OTHER MASTICS; INKS.",126.18,1/1/2015
33,"ESSENTIAL OILS AND RESINOIDS; PERFUMERY, COSMETIC OR TOILET PREPARATIONS.",47.2,1/1/2015
34,"SOAP, ORGANIC SURFACE-ACTIVE AGENTS, WASHING PREPARATIONS, LUBRICATING PREPARATIONS, ARTIFICIAL WAXES, PREPARED WAXES, POLISHING OR SCOURING PREP.",53.25,1/1/2015
35,ALBUMINOIDAL SUBSTANCES; MODIFIED STARCHES; GLUES; ENZYMES.,29.19,1/1/2015
36,EXPLOSIVES; PYROTECHNIC PRODUCTS; MATCHES; PYROPHORIC ALLOYS; CERTAIN COMBUSTIBLE PREPARATIONS.,0.8,1/1/2015
37,PHOTOGRAPHIC OR CINEMATOGRAPHIC GOODS.,20.73,1/1/2015
38,MISCELLANEOUS CHEMICAL PRODUCTS.,321.35,1/1/2015
39,PLASTIC AND ARTICLES THEREOF.,806.87,1/1/2015
40,RUBBER AND ARTICLES THEREOF.,236.67,1/1/2015
41,RAW HIDES AND SKINS (OTHER THAN FURSKINS) AND LEATHER,58.92,1/1/2015
42,"ARTICLES OF LEATHER,SADDLERY AND HARNESS;TRAVEL GOODS, HANDBAGS AND SIMILAR CONT.ARTICLES OF ANIMAL GUT(OTHR THN SILK-WRM)GUT.",30.31,1/1/2015
43,"FURSKINS AND ARTIFICIAL FUR, MANUFACTURES THEREOF.",0.05,1/1/2015
44,WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL.,201.51,1/1/2015
45,CORK AND ARTICLES OF CORK.,0.62,1/1/2015
46,"MANUFACTURES OF STRAW, OF ESPARTO OR OF OTHER PLAITING MATERIALS; BASKETWARE AND WICKERWORK.",0.2,1/1/2015
47,PULP OF WOOD OR OF OTHER FIBROUS CELLULOSIC MATERIAL; WASTE AND SCRAP OF PAPER OR PAPERBOARD.,140.35,1/1/2015
48,"PAPER AND PAPERBOARD; ARTICLES OF PAPER PULP, OF PAPER OR OF PAPERBOARD.",217.62,1/1/2015
49,"PRINTED BOOKDS, NEWSPAPERS, PICTURES AND OTHER PRODUCTS OF THE PRINTING INDUSTRY; MANUSCRIPTS, TYPESCRIPTS AND PLANS.",25.77,1/1/2015
50,SILK,17.03,1/1/2015
51,"WOOL, FINE OR COARSE ANIMAL HAIR, HORSEHAIR YARN AND WOVEN FABRIC.",32.46,1/1/2015
52,COTTON.,35.13,1/1/2015
53,OTHER VEGETABLE TEXTILE FIBRES; PAPER YARN AND WOVEN FABRICS OF PAPER YARN.,28.47,1/1/2015
54,MAN-MADE FILAMENTS.,66.23,1/1/2015
55,MAN-MADE STAPLE FIBRES.,50.55,1/1/2015
56,"WADDING, FELT AND NONWOVENS; SPACIAL YARNS; TWINE, CORDAGE, ROPES AND CABLES AND ARTICLES THEREOF.",21.36,1/1/2015
57,CARPETS AND OTHER TEXTILE FLOOR COVERINGS.,8.61,1/1/2015
58,SPECIAL WOVEN FABRICS; TUFTED TEXTILE FABRICS; LACE; TAPESTRIES; TRIMMINGS; EMBROIDERY.,17.23,1/1/2015
59,"IMPREGNATED, COATED, COVERED OR LAMINATED TEXTILE FABRICS; TEXTILE ARTICLES OF A KIND SUITABLE FOR INDUSTRIAL USE.",64.48,1/1/2015
60,KNITTED OR CROCHETED FABRICS.,40.94,1/1/2015
61,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, KNITTED OR CORCHETED.",18.65,1/1/2015
62,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, NOT KNITTED OR CROCHETED.",29.73,1/1/2015
63,OTHER MADE UP TEXTILE ARTICLES; SETS; WORN CLOTHING AND WORN TEXTILE ARTICLES; RAGS,38.3,1/1/2015
64,"FOOTWEAR, GAITERS AND THE LIKE; PARTS OF SUCH ARTICLES.",42.71,1/1/2015
65,HEADGEAR AND PARTS THEREOF.,0.93,1/1/2015
66,"UMBRELLAS, SUN UMBRELLAS, WALKING-STICKS, SEAT-STICKS, WHIPS,RIDING-CROPS AND PARTS THEREOF.",2.72,1/1/2015
67,PREPARED FEATHERS AND DOWN AND ARTICLES MADE OF FEATHERS OR OF DOWN; ARTIFICIAL FLOWERS; ARTICLES OF HUMAN HAIR.,1.13,1/1/2015
68,"ARTICLES OF STONE, PLASTER, CEMENT, ASBESTOS, MICA OR SIMILAR MATERIALS.",51.42,1/1/2015
69,CERAMIC PRODUCTS.,70.3,1/1/2015
70,GLASS AND GLASSWARE.,70.46,1/1/2015
71,"NATURAL OR CULTURED PEARLS,PRECIOUS OR SEMIPRECIOUS STONES,PRE.METALS,CLAD WITH PRE.METAL AND ARTCLS THEREOF;IMIT.JEWLRY;COIN.","3,163.29",1/1/2015
72,IRON AND STEEL,"1,131.53",1/1/2015
73,ARTICLES OF IRON OR STEEL,323.19,1/1/2015
74,COPPER AND ARTICLES THEREOF.,267.56,1/1/2015
75,NICKEL AND ARTICLES THEREOF.,191.3,1/1/2015
76,ALUMINIUM AND ARTICLES THEREOF.,355.85,1/1/2015
78,LEAD AND ARTICLES THEREOF.,38.3,1/1/2015
79,ZINC AND ARTICLES THEREOF.,43.57,1/1/2015
80,TIN AND ARTICLES THEREOF.,12.82,1/1/2015
81,OTHER BASE METALS; CERMETS; ARTICLES THEREOF.,28.32,1/1/2015
82,"TOOLS IMPLEMENTS, CUTLERY, SPOONS AND FORKS, OF BASE METAL; PARTS THEREOF OF BASE METAL.",78.35,1/1/2015
83,MISCELLANEOUS ARTICLES OF BASE METAL.,66.5,1/1/2015
84,"NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF.","2,649.65",1/1/2015
85,"ELECTRICAL MACHINERY AND EQUIPMENT AND PARTS THEREOF; SOUND RECORDERS AND REPRODUCERS, TELEVISION IMAGE AND SOUND RECORDERS AND REPRODUCERS,AND PARTS.","2,963.15",1/1/2015
86,"RAILWAY OR TRAMWAY LOCOMOTIVES, ROLLING-STOCK AND PARTS THEREOF; RAILWAY OR TRAMWAY TRACK FIXTURES AND FITTINGS AND PARTS THEREOF; MECHANICAL",40.46,1/1/2015
87,"VEHICLES OTHER THAN RAILWAY OR TRAMWAY ROLLING STOCK, AND PARTS AND ACCESSORIES THEREOF.",432.59,1/1/2015
88,"AIRCRAFT, SPACECRAFT, AND PARTS THEREOF.",353.68,1/1/2015
89,"SHIPS, BOATS AND FLOATING STRUCTURES.",639.31,1/1/2015
