Date,HSCode,Commodity_x,Import_Value,Commodity_y,Export_Value
2014-01-01,47,PULP OF WOOD OR OF OTHER FIBROUS CELLULOSIC MATERIAL; WASTE AND SCRAP OF PAPER OR PAPERBOARD.,123.89,PULP OF WOOD OR OF OTHER FIBROUS CELLULOSIC MATERIAL; WASTE AND SCRAP OF PAPER OR PAPERBOARD.,0.0
2014-01-01,48,"PAPER AND PAPERBOARD; ARTICLES OF PAPER PULP, OF PAPER OR OF PAPERBOARD.",235.01,"PAPER AND PAPERBOARD; ARTICLES OF PAPER PULP, OF PAPER OR OF PAPERBOARD.",78.94
2014-01-01,49,"PRINTED BOOKDS, NEWSPAPERS, PICTURES AND OTHER PRODUCTS OF THE PRINTING INDUSTRY; MANUSCRIPTS, TYPESCRIPTS AND PLANS.",47.61,"PRINTED BOOKDS, NEWSPAPERS, PICTURES AND OTHER PRODUCTS OF THE PRINTING INDUSTRY; MANUSCRIPTS, TYPESCRIPTS AND PLANS.",24.83
2014-01-01,50,SILK,21.81,SILK,10.83
2014-01-01,51,"WOOL, FINE OR COARSE ANIMAL HAIR, HORSEHAIR YARN AND WOVEN FABRIC.",27.95,"WOOL, FINE OR COARSE ANIMAL HAIR, HORSEHAIR YARN AND WOVEN FABRIC.",16.34
2014-01-01,52,COTTON.,44.75,COTTON.,1236.3
2014-01-01,53,OTHER VEGETABLE TEXTILE FIBRES; PAPER YARN AND WOVEN FABRICS OF PAPER YARN.,25.31,OTHER VEGETABLE TEXTILE FIBRES; PAPER YARN AND WOVEN FABRICS OF PAPER YARN.,28.69
2014-01-01,54,MAN-MADE FILAMENTS.,66.35,MAN-MADE FILAMENTS.,234.47
2014-01-01,55,MAN-MADE STAPLE FIBRES.,51.07,MAN-MADE STAPLE FIBRES.,175.42
2014-01-01,56,"WADDING, FELT AND NONWOVENS; SPACIAL YARNS; TWINE, CORDAGE, ROPES AND CABLES AND ARTICLES THEREOF.",15.28,"WADDING, FELT AND NONWOVENS; SPACIAL YARNS; TWINE, CORDAGE, ROPES AND CABLES AND ARTICLES THEREOF.",30.11
2014-01-01,57,CARPETS AND OTHER TEXTILE FLOOR COVERINGS.,6.15,CARPETS AND OTHER TEXTILE FLOOR COVERINGS.,132.8
2014-01-01,58,SPECIAL WOVEN FABRICS; TUFTED TEXTILE FABRICS; LACE; TAPESTRIES; TRIMMINGS; EMBROIDERY.,16.11,SPECIAL WOVEN FABRICS; TUFTED TEXTILE FABRICS; LACE; TAPESTRIES; TRIMMINGS; EMBROIDERY.,32.07
2014-01-01,59,"IMPREGNATED, COATED, COVERED OR LAMINATED TEXTILE FABRICS; TEXTILE ARTICLES OF A KIND SUITABLE FOR INDUSTRIAL USE.",67.62,"IMPREGNATED, COATED, COVERED OR LAMINATED TEXTILE FABRICS; TEXTILE ARTICLES OF A KIND SUITABLE FOR INDUSTRIAL USE.",25.77
2014-01-01,60,KNITTED OR CROCHETED FABRICS.,36.32,KNITTED OR CROCHETED FABRICS.,20.72
2014-01-01,61,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, KNITTED OR CORCHETED.",16.75,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, KNITTED OR CORCHETED.",630.55
2014-01-01,62,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, NOT KNITTED OR CROCHETED.",25.36,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, NOT KNITTED OR CROCHETED.",826.05
2014-01-01,63,OTHER MADE UP TEXTILE ARTICLES; SETS; WORN CLOTHING AND WORN TEXTILE ARTICLES; RAGS,28.11,OTHER MADE UP TEXTILE ARTICLES; SETS; WORN CLOTHING AND WORN TEXTILE ARTICLES; RAGS,402.06
2014-01-01,64,"FOOTWEAR, GAITERS AND THE LIKE; PARTS OF SUCH ARTICLES.",37.44,"FOOTWEAR, GAITERS AND THE LIKE; PARTS OF SUCH ARTICLES.",261.51
2014-01-01,65,HEADGEAR AND PARTS THEREOF.,1.22,HEADGEAR AND PARTS THEREOF.,4.09
2014-01-01,66,"UMBRELLAS, SUN UMBRELLAS, WALKING-STICKS, SEAT-STICKS, WHIPS,RIDING-CROPS AND PARTS THEREOF.",2.26,"UMBRELLAS, SUN UMBRELLAS, WALKING-STICKS, SEAT-STICKS, WHIPS,RIDING-CROPS AND PARTS THEREOF.",0.19
2014-01-01,67,PREPARED FEATHERS AND DOWN AND ARTICLES MADE OF FEATHERS OR OF DOWN; ARTIFICIAL FLOWERS; ARTICLES OF HUMAN HAIR.,1.25,PREPARED FEATHERS AND DOWN AND ARTICLES MADE OF FEATHERS OR OF DOWN; ARTIFICIAL FLOWERS; ARTICLES OF HUMAN HAIR.,28.79
2014-01-01,68,"ARTICLES OF STONE, PLASTER, CEMENT, ASBESTOS, MICA OR SIMILAR MATERIALS.",41.9,"ARTICLES OF STONE, PLASTER, CEMENT, ASBESTOS, MICA OR SIMILAR MATERIALS.",108.35
2014-01-01,69,CERAMIC PRODUCTS.,61.61,CERAMIC PRODUCTS.,39.79
2014-01-01,70,GLASS AND GLASSWARE.,59.67,GLASS AND GLASSWARE.,54.71
2014-01-01,71,"NATURAL OR CULTURED PEARLS,PRECIOUS OR SEMIPRECIOUS STONES,PRE.METALS,CLAD WITH PRE.METAL AND ARTCLS THEREOF;IMIT.JEWLRY;COIN.",3709.98,"NATURAL OR CULTURED PEARLS,PRECIOUS OR SEMIPRECIOUS STONES,PRE.METALS,CLAD WITH PRE.METAL AND ARTCLS THEREOF;IMIT.JEWLRY;COIN.",3173.5
2014-01-01,72,IRON AND STEEL,731.08,IRON AND STEEL,828.79
2014-01-01,73,ARTICLES OF IRON OR STEEL,368.14,ARTICLES OF IRON OR STEEL,595.38
2014-01-01,74,COPPER AND ARTICLES THEREOF.,263.3,COPPER AND ARTICLES THEREOF.,319.09
2014-01-01,75,NICKEL AND ARTICLES THEREOF.,101.07,NICKEL AND ARTICLES THEREOF.,72.11
2014-01-01,76,ALUMINIUM AND ARTICLES THEREOF.,261.92,ALUMINIUM AND ARTICLES THEREOF.,160.82
2014-01-01,78,LEAD AND ARTICLES THEREOF.,38.37,LEAD AND ARTICLES THEREOF.,17.82
2014-01-01,79,ZINC AND ARTICLES THEREOF.,27.54,ZINC AND ARTICLES THEREOF.,40.89
2014-01-01,80,TIN AND ARTICLES THEREOF.,17.76,TIN AND ARTICLES THEREOF.,0.33
2014-01-01,81,OTHER BASE METALS; CERMETS; ARTICLES THEREOF.,20.32,OTHER BASE METALS; CERMETS; ARTICLES THEREOF.,6.0
2014-01-01,82,"TOOLS IMPLEMENTS, CUTLERY, SPOONS AND FORKS, OF BASE METAL; PARTS THEREOF OF BASE METAL.",63.25,"TOOLS IMPLEMENTS, CUTLERY, SPOONS AND FORKS, OF BASE METAL; PARTS THEREOF OF BASE METAL.",73.62
2014-01-01,83,MISCELLANEOUS ARTICLES OF BASE METAL.,59.32,MISCELLANEOUS ARTICLES OF BASE METAL.,43.46
2014-01-01,84,"NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF.",2630.66,"NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF.",1042.68
2014-01-01,85,"ELECTRICAL MACHINERY AND EQUIPMENT AND PARTS THEREOF; SOUND RECORDERS AND REPRODUCERS, TELEVISION IMAGE AND SOUND RECORDERS AND REPRODUCERS,AND PARTS.",2554.79,"ELECTRICAL MACHINERY AND EQUIPMENT AND PARTS THEREOF; SOUND RECORDERS AND REPRODUCERS, TELEVISION IMAGE AND SOUND RECORDERS AND REPRODUCERS,AND PARTS.",814.94
2014-01-01,86,"RAILWAY OR TRAMWAY LOCOMOTIVES, ROLLING-STOCK AND PARTS THEREOF; RAILWAY OR TRAMWAY TRACK FIXTURES AND FITTINGS AND PARTS THEREOF; MECHANICAL",35.71,"RAILWAY OR TRAMWAY LOCOMOTIVES, ROLLING-STOCK AND PARTS THEREOF; RAILWAY OR TRAMWAY TRACK FIXTURES AND FITTINGS AND PARTS THEREOF; MECHANICAL",8.07
2014-01-01,87,"VEHICLES OTHER THAN RAILWAY OR TRAMWAY ROLLING STOCK, AND PARTS AND ACCESSORIES THEREOF.",401.6,"VEHICLES OTHER THAN RAILWAY OR TRAMWAY ROLLING STOCK, AND PARTS AND ACCESSORIES THEREOF.",998.18
2014-01-01,88,"AIRCRAFT, SPACECRAFT, AND PARTS THEREOF.",291.65,"AIRCRAFT, SPACECRAFT, AND PARTS THEREOF.",898.6
2014-01-01,89,"SHIPS, BOATS AND FLOATING STRUCTURES.",595.87,"SHIPS, BOATS AND FLOATING STRUCTURES.",587.89
2014-01-01,90,"OPTICAL, PHOTOGRAPHIC CINEMATOGRAPHIC MEASURING, CHECKING PRECISION, MEDICAL OR SURGICAL INST. AND APPARATUS PARTS AND ACCESSORIES THEREOF;",530.03,"OPTICAL, PHOTOGRAPHIC CINEMATOGRAPHIC MEASURING, CHECKING PRECISION, MEDICAL OR SURGICAL INST. AND APPARATUS PARTS AND ACCESSORIES THEREOF;",176.94
2014-01-01,91,CLOCKS AND WATCHES AND PARTS THEREOF.,25.87,CLOCKS AND WATCHES AND PARTS THEREOF.,7.37
2014-01-01,92,MUSICAL INSTRUMENTS; PARTS AND ACCESSORIES OF SUCH ARTICLES.,2.95,MUSICAL INSTRUMENTS; PARTS AND ACCESSORIES OF SUCH ARTICLES.,1.13
2014-01-01,93,ARMS AND AMMUNITION; PARTS AND ACCESSORIES THEREOF.,3.22,ARMS AND AMMUNITION; PARTS AND ACCESSORIES THEREOF.,5.46
2014-01-01,94,"FURNITURE; BEDDING, MATTRESSES, MATTRESS SUPPORTS, CUSHIONS AND SIMILAR STUFFED FURNISHING; LAMPS AND LIGHTING FITTINGS NOT ELSEWHERE SPECIFIED OR INC",104.39,"FURNITURE; BEDDING, MATTRESSES, MATTRESS SUPPORTS, CUSHIONS AND SIMILAR STUFFED FURNISHING; LAMPS AND LIGHTING FITTINGS NOT ELSEWHERE SPECIFIED OR INC",100.46
2014-01-01,95,"TOYS, GAMES AND SPORTS REQUISITES; PARTS AND ACCESSORIES THEREOF.",43.65,"TOYS, GAMES AND SPORTS REQUISITES; PARTS AND ACCESSORIES THEREOF.",18.96
2014-01-01,96,MISCELLANEOUS MANUFACTURED ARTICLES.,36.07,MISCELLANEOUS MANUFACTURED ARTICLES.,42.71
2014-01-01,97,WORKS OF ART COLLECTORS' PIECES AND ANTIQUES.,2.44,WORKS OF ART COLLECTORS' PIECES AND ANTIQUES.,18.24
2014-01-01,98,PROJECT GOODS; SOME SPECIAL USES.,424.38,PROJECT GOODS; SOME SPECIAL USES.,7.74
2014-01-01,99,MISCELLANEOUS GOODS.,262.31,MISCELLANEOUS GOODS.,52.26
2014-02-01,1,LIVE ANIMALS.,0.56,LIVE ANIMALS.,0.83
2014-02-01,2,MEAT AND EDIBLE MEAT OFFAL.,0.14,MEAT AND EDIBLE MEAT OFFAL.,370.65
2014-02-01,3,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTABRATES.",5.5,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTABRATES.",375.74
2014-02-01,4,"DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PROD. OF ANIMAL ORIGIN, NOT ELSEWHERE SPEC. OR INCLUDED.",3.59,"DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PROD. OF ANIMAL ORIGIN, NOT ELSEWHERE SPEC. OR INCLUDED.",58.64
2014-02-01,5,"PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED.",2.71,"PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED.",10.88
2014-02-01,6,LIVE TREES AND OTHER PLANTS; BULBS; ROOTS AND THE LIKE; CUT FLOWERS AND ORNAMENTAL FOLIAGE.,1.98,LIVE TREES AND OTHER PLANTS; BULBS; ROOTS AND THE LIKE; CUT FLOWERS AND ORNAMENTAL FOLIAGE.,7.96
2014-02-01,7,EDIBLE VEGETABLES AND CERTAIN ROOTS AND TUBERS.,151.14,EDIBLE VEGETABLES AND CERTAIN ROOTS AND TUBERS.,83.1
2014-02-01,8,EDIBLE FRUIT AND NUTS; PEEL OR CITRUS FRUIT OR MELONS.,165.22,EDIBLE FRUIT AND NUTS; PEEL OR CITRUS FRUIT OR MELONS.,145.49
2014-02-01,9,"COFFEE, TEA, MATE AND SPICES.",43.0,"COFFEE, TEA, MATE AND SPICES.",234.33
2014-02-01,10,CEREALS.,3.56,CEREALS.,969.78
2014-02-01,11,PRODUCTS OF THE MILLING INDUSTRY; MALT; STARCHES; INULIN; WHEAT GLUTEN.,5.6,PRODUCTS OF THE MILLING INDUSTRY; MALT; STARCHES; INULIN; WHEAT GLUTEN.,21.05
2014-02-01,12,"OIL SEEDS AND OLEA. FRUITS; MISC. GRAINS, SEEDS AND FRUIT; INDUSTRIAL OR MEDICINAL PLANTS; STRAW AND FODDER.",33.25,"OIL SEEDS AND OLEA. FRUITS; MISC. GRAINS, SEEDS AND FRUIT; INDUSTRIAL OR MEDICINAL PLANTS; STRAW AND FODDER.",155.56
2014-02-01,13,"LAC; GUMS, RESINS AND OTHER VEGETABLE SAPS AND EXTRACTS.",14.02,"LAC; GUMS, RESINS AND OTHER VEGETABLE SAPS AND EXTRACTS.",186.99
2014-02-01,14,VEGETABLE PLAITING MATERIALS; VEGETABLE PRODUCTS NOT ELSEWHERE SPECIFIED OR INCLUDED.,1.51,VEGETABLE PLAITING MATERIALS; VEGETABLE PRODUCTS NOT ELSEWHERE SPECIFIED OR INCLUDED.,4.28
2014-02-01,15,ANIMAL OR VEGETABLE FATS AND OILS AND THEIR CLEAVAGE PRODUCTS; PRE. EDIBLE FATS; ANIMAL OR VEGETABLE WAXEX.,606.67,ANIMAL OR VEGETABLE FATS AND OILS AND THEIR CLEAVAGE PRODUCTS; PRE. EDIBLE FATS; ANIMAL OR VEGETABLE WAXEX.,61.48
2014-02-01,16,"PREPARATIONS OF MEAT, OF FISH OR OF CRUSTACEANS, MOLLUSCS OR OTHER AQUATIC INVERTEBRATES",0.41,"PREPARATIONS OF MEAT, OF FISH OR OF CRUSTACEANS, MOLLUSCS OR OTHER AQUATIC INVERTEBRATES",9.8
2014-02-01,17,SUGARS AND SUGAR CONFECTIONERY.,26.67,SUGARS AND SUGAR CONFECTIONERY.,208.76
2014-02-01,18,COCOA AND COCOA PREPARATIONS.,18.63,COCOA AND COCOA PREPARATIONS.,9.38
2014-02-01,19,"PREPARATIONS OF CEREALS, FLOUR, STARCH OR MILK; PASTRYCOOKS PRODUCTS.",2.87,"PREPARATIONS OF CEREALS, FLOUR, STARCH OR MILK; PASTRYCOOKS PRODUCTS.",37.95
2014-02-01,20,"PREPARATIONS OF VEGETABLES, FRUIT, NUTS OR OTHER PARTS OF PLANTS.",6.83,"PREPARATIONS OF VEGETABLES, FRUIT, NUTS OR OTHER PARTS OF PLANTS.",43.94
2014-02-01,21,MISCELLANEOUS EDIBLE PREPARATIONS.,9.27,MISCELLANEOUS EDIBLE PREPARATIONS.,44.95
2014-02-01,22,"BEVERAGES, SPIRITS AND VINEGAR.",39.47,"BEVERAGES, SPIRITS AND VINEGAR.",29.46
2014-02-01,23,RESIDUES AND WASTE FROM THE FOOD INDUSTRIES; PREPARED ANIMAL FODER.,21.59,RESIDUES AND WASTE FROM THE FOOD INDUSTRIES; PREPARED ANIMAL FODER.,268.88
2014-02-01,24,TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES.,0.85,TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES.,82.8
2014-02-01,25,"SALT; SULPHUR; EARTHS AND STONE; PLASTERING MATERIALS, LIME AND CEMENT.",204.46,"SALT; SULPHUR; EARTHS AND STONE; PLASTERING MATERIALS, LIME AND CEMENT.",154.5
2014-02-01,26,"ORES, SLAG AND ASH.",512.39,"ORES, SLAG AND ASH.",157.3
2014-02-01,27,"MINERAL FUELS, MINERAL OILS AND PRODUCTS OF THEIR DISTILLATION; BITUMINOUS SUBSTANCES; MINERAL WAXES.",14763.62,"MINERAL FUELS, MINERAL OILS AND PRODUCTS OF THEIR DISTILLATION; BITUMINOUS SUBSTANCES; MINERAL WAXES.",4689.78
2014-02-01,28,"INORGANIC CHEMICALS; ORGANIC OR INORGANIC COMPOUNDS OF PRECIOUS METALS, OF RARE-EARTH METALS, OR RADI. ELEM. OR OF ISOTOPES.",336.73,"INORGANIC CHEMICALS; ORGANIC OR INORGANIC COMPOUNDS OF PRECIOUS METALS, OF RARE-EARTH METALS, OR RADI. ELEM. OR OF ISOTOPES.",93.15
2014-02-01,29,ORGANIC CHEMICALS,1254.58,ORGANIC CHEMICALS,914.64
2014-02-01,30,PHARMACEUTICAL PRODUCTS,124.75,PHARMACEUTICAL PRODUCTS,888.1
2014-02-01,31,FERTILISERS.,131.58,FERTILISERS.,5.34
2014-02-01,32,"TANNING OR DYEING EXTRACTS; TANNINS AND THEIR DERI. DYES, PIGMENTS AND OTHER COLOURING MATTER; PAINTS AND VER; PUTTY AND OTHER MASTICS; INKS.",121.49,"TANNING OR DYEING EXTRACTS; TANNINS AND THEIR DERI. DYES, PIGMENTS AND OTHER COLOURING MATTER; PAINTS AND VER; PUTTY AND OTHER MASTICS; INKS.",231.8
2014-02-01,33,"ESSENTIAL OILS AND RESINOIDS; PERFUMERY, COSMETIC OR TOILET PREPARATIONS.",49.1,"ESSENTIAL OILS AND RESINOIDS; PERFUMERY, COSMETIC OR TOILET PREPARATIONS.",98.84
2014-02-01,34,"SOAP, ORGANIC SURFACE-ACTIVE AGENTS, WASHING PREPARATIONS, LUBRICATING PREPARATIONS, ARTIFICIAL WAXES, PREPARED WAXES, POLISHING OR SCOURING PREP.",43.86,"SOAP, ORGANIC SURFACE-ACTIVE AGENTS, WASHING PREPARATIONS, LUBRICATING PREPARATIONS, ARTIFICIAL WAXES, PREPARED WAXES, POLISHING OR SCOURING PREP.",46.45
2014-02-01,35,ALBUMINOIDAL SUBSTANCES; MODIFIED STARCHES; GLUES; ENZYMES.,22.76,ALBUMINOIDAL SUBSTANCES; MODIFIED STARCHES; GLUES; ENZYMES.,34.15
2014-02-01,36,EXPLOSIVES; PYROTECHNIC PRODUCTS; MATCHES; PYROPHORIC ALLOYS; CERTAIN COMBUSTIBLE PREPARATIONS.,0.85,EXPLOSIVES; PYROTECHNIC PRODUCTS; MATCHES; PYROPHORIC ALLOYS; CERTAIN COMBUSTIBLE PREPARATIONS.,8.25
2014-02-01,37,PHOTOGRAPHIC OR CINEMATOGRAPHIC GOODS.,16.29,PHOTOGRAPHIC OR CINEMATOGRAPHIC GOODS.,1.55
2014-02-01,38,MISCELLANEOUS CHEMICAL PRODUCTS.,349.52,MISCELLANEOUS CHEMICAL PRODUCTS.,243.6
2014-02-01,39,PLASTIC AND ARTICLES THEREOF.,791.85,PLASTIC AND ARTICLES THEREOF.,405.75
2014-02-01,40,RUBBER AND ARTICLES THEREOF.,233.84,RUBBER AND ARTICLES THEREOF.,204.64
2014-02-01,41,RAW HIDES AND SKINS (OTHER THAN FURSKINS) AND LEATHER,50.13,RAW HIDES AND SKINS (OTHER THAN FURSKINS) AND LEATHER,106.26
2014-02-01,42,"ARTICLES OF LEATHER,SADDLERY AND HARNESS;TRAVEL GOODS, HANDBAGS AND SIMILAR CONT.ARTICLES OF ANIMAL GUT(OTHR THN SILK-WRM)GUT.",23.47,"ARTICLES OF LEATHER,SADDLERY AND HARNESS;TRAVEL GOODS, HANDBAGS AND SIMILAR CONT.ARTICLES OF ANIMAL GUT(OTHR THN SILK-WRM)GUT.",195.75
2014-02-01,43,"FURSKINS AND ARTIFICIAL FUR, MANUFACTURES THEREOF.",0.15,"FURSKINS AND ARTIFICIAL FUR, MANUFACTURES THEREOF.",0.07
2014-02-01,44,WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL.,181.77,WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL.,27.49
2014-02-01,45,CORK AND ARTICLES OF CORK.,0.32,CORK AND ARTICLES OF CORK.,0.23
2014-02-01,46,"MANUFACTURES OF STRAW, OF ESPARTO OR OF OTHER PLAITING MATERIALS; BASKETWARE AND WICKERWORK.",0.18,"MANUFACTURES OF STRAW, OF ESPARTO OR OF OTHER PLAITING MATERIALS; BASKETWARE AND WICKERWORK.",0.27
2014-02-01,47,PULP OF WOOD OR OF OTHER FIBROUS CELLULOSIC MATERIAL; WASTE AND SCRAP OF PAPER OR PAPERBOARD.,97.35,PULP OF WOOD OR OF OTHER FIBROUS CELLULOSIC MATERIAL; WASTE AND SCRAP OF PAPER OR PAPERBOARD.,0.01
2014-02-01,48,"PAPER AND PAPERBOARD; ARTICLES OF PAPER PULP, OF PAPER OR OF PAPERBOARD.",157.14,"PAPER AND PAPERBOARD; ARTICLES OF PAPER PULP, OF PAPER OR OF PAPERBOARD.",75.68
2014-02-01,49,"PRINTED BOOKDS, NEWSPAPERS, PICTURES AND OTHER PRODUCTS OF THE PRINTING INDUSTRY; MANUSCRIPTS, TYPESCRIPTS AND PLANS.",52.07,"PRINTED BOOKDS, NEWSPAPERS, PICTURES AND OTHER PRODUCTS OF THE PRINTING INDUSTRY; MANUSCRIPTS, TYPESCRIPTS AND PLANS.",19.3
2014-02-01,50,SILK,14.7,SILK,11.18
2014-02-01,51,"WOOL, FINE OR COARSE ANIMAL HAIR, HORSEHAIR YARN AND WOVEN FABRIC.",25.59,"WOOL, FINE OR COARSE ANIMAL HAIR, HORSEHAIR YARN AND WOVEN FABRIC.",14.54
2014-02-01,52,COTTON.,35.07,COTTON.,969.99
2014-02-01,53,OTHER VEGETABLE TEXTILE FIBRES; PAPER YARN AND WOVEN FABRICS OF PAPER YARN.,21.31,OTHER VEGETABLE TEXTILE FIBRES; PAPER YARN AND WOVEN FABRICS OF PAPER YARN.,29.79
2014-02-01,54,MAN-MADE FILAMENTS.,55.49,MAN-MADE FILAMENTS.,222.61
2014-02-01,55,MAN-MADE STAPLE FIBRES.,46.79,MAN-MADE STAPLE FIBRES.,170.86
2014-02-01,56,"WADDING, FELT AND NONWOVENS; SPACIAL YARNS; TWINE, CORDAGE, ROPES AND CABLES AND ARTICLES THEREOF.",17.03,"WADDING, FELT AND NONWOVENS; SPACIAL YARNS; TWINE, CORDAGE, ROPES AND CABLES AND ARTICLES THEREOF.",28.99
2014-02-01,57,CARPETS AND OTHER TEXTILE FLOOR COVERINGS.,5.54,CARPETS AND OTHER TEXTILE FLOOR COVERINGS.,122.79
2014-02-01,58,SPECIAL WOVEN FABRICS; TUFTED TEXTILE FABRICS; LACE; TAPESTRIES; TRIMMINGS; EMBROIDERY.,9.39,SPECIAL WOVEN FABRICS; TUFTED TEXTILE FABRICS; LACE; TAPESTRIES; TRIMMINGS; EMBROIDERY.,32.79
2014-02-01,59,"IMPREGNATED, COATED, COVERED OR LAMINATED TEXTILE FABRICS; TEXTILE ARTICLES OF A KIND SUITABLE FOR INDUSTRIAL USE.",57.57,"IMPREGNATED, COATED, COVERED OR LAMINATED TEXTILE FABRICS; TEXTILE ARTICLES OF A KIND SUITABLE FOR INDUSTRIAL USE.",31.56
2014-02-01,60,KNITTED OR CROCHETED FABRICS.,32.0,KNITTED OR CROCHETED FABRICS.,20.63
2014-02-01,61,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, KNITTED OR CORCHETED.",12.03,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, KNITTED OR CORCHETED.",595.71
2014-02-01,62,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, NOT KNITTED OR CROCHETED.",22.39,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, NOT KNITTED OR CROCHETED.",820.44
2014-02-01,63,OTHER MADE UP TEXTILE ARTICLES; SETS; WORN CLOTHING AND WORN TEXTILE ARTICLES; RAGS,24.22,OTHER MADE UP TEXTILE ARTICLES; SETS; WORN CLOTHING AND WORN TEXTILE ARTICLES; RAGS,353.51
2014-02-01,64,"FOOTWEAR, GAITERS AND THE LIKE; PARTS OF SUCH ARTICLES.",37.93,"FOOTWEAR, GAITERS AND THE LIKE; PARTS OF SUCH ARTICLES.",239.1
2014-02-01,65,HEADGEAR AND PARTS THEREOF.,1.46,HEADGEAR AND PARTS THEREOF.,4.05
2014-02-01,66,"UMBRELLAS, SUN UMBRELLAS, WALKING-STICKS, SEAT-STICKS, WHIPS,RIDING-CROPS AND PARTS THEREOF.",2.62,"UMBRELLAS, SUN UMBRELLAS, WALKING-STICKS, SEAT-STICKS, WHIPS,RIDING-CROPS AND PARTS THEREOF.",0.13
2014-02-01,67,PREPARED FEATHERS AND DOWN AND ARTICLES MADE OF FEATHERS OR OF DOWN; ARTIFICIAL FLOWERS; ARTICLES OF HUMAN HAIR.,1.0,PREPARED FEATHERS AND DOWN AND ARTICLES MADE OF FEATHERS OR OF DOWN; ARTIFICIAL FLOWERS; ARTICLES OF HUMAN HAIR.,21.37
2014-02-01,68,"ARTICLES OF STONE, PLASTER, CEMENT, ASBESTOS, MICA OR SIMILAR MATERIALS.",44.68,"ARTICLES OF STONE, PLASTER, CEMENT, ASBESTOS, MICA OR SIMILAR MATERIALS.",102.45
2014-02-01,69,CERAMIC PRODUCTS.,47.14,CERAMIC PRODUCTS.,48.08
2014-02-01,70,GLASS AND GLASSWARE.,58.18,GLASS AND GLASSWARE.,48.16
2014-02-01,71,"NATURAL OR CULTURED PEARLS,PRECIOUS OR SEMIPRECIOUS STONES,PRE.METALS,CLAD WITH PRE.METAL AND ARTCLS THEREOF;IMIT.JEWLRY;COIN.",3729.49,"NATURAL OR CULTURED PEARLS,PRECIOUS OR SEMIPRECIOUS STONES,PRE.METALS,CLAD WITH PRE.METAL AND ARTCLS THEREOF;IMIT.JEWLRY;COIN.",3663.03
2014-02-01,72,IRON AND STEEL,612.21,IRON AND STEEL,716.48
2014-02-01,73,ARTICLES OF IRON OR STEEL,307.46,ARTICLES OF IRON OR STEEL,572.12
2014-02-01,74,COPPER AND ARTICLES THEREOF.,257.26,COPPER AND ARTICLES THEREOF.,252.1
2014-02-01,75,NICKEL AND ARTICLES THEREOF.,59.35,NICKEL AND ARTICLES THEREOF.,41.64
2014-02-01,76,ALUMINIUM AND ARTICLES THEREOF.,224.25,ALUMINIUM AND ARTICLES THEREOF.,180.55
2014-02-01,78,LEAD AND ARTICLES THEREOF.,28.48,LEAD AND ARTICLES THEREOF.,18.17
2014-02-01,79,ZINC AND ARTICLES THEREOF.,20.42,ZINC AND ARTICLES THEREOF.,22.95
2014-02-01,80,TIN AND ARTICLES THEREOF.,13.24,TIN AND ARTICLES THEREOF.,0.54
2014-02-01,81,OTHER BASE METALS; CERMETS; ARTICLES THEREOF.,25.58,OTHER BASE METALS; CERMETS; ARTICLES THEREOF.,4.86
2014-02-01,82,"TOOLS IMPLEMENTS, CUTLERY, SPOONS AND FORKS, OF BASE METAL; PARTS THEREOF OF BASE METAL.",70.3,"TOOLS IMPLEMENTS, CUTLERY, SPOONS AND FORKS, OF BASE METAL; PARTS THEREOF OF BASE METAL.",67.68
2014-02-01,83,MISCELLANEOUS ARTICLES OF BASE METAL.,54.94,MISCELLANEOUS ARTICLES OF BASE METAL.,38.02
2014-02-01,84,"NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF.",2303.45,"NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF.",1049.03
